Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,TouchScreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
ASUS,"ASUS Chromebook Intel Celeron Dual Core N3350 - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BV0523 Chromebook  (14 inch, Silver, 1.20 Kg)",17990,25436,3.7,1588,221,"Laptop, Power Adaptor, User Guide",C423NA-BV0523,90NX01Y1-M06490 | 90NX01Y1-M09680,Pavilion 14,Chromebook,Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4,,Intel Integrated HD 500,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C Support Display / Power Delivery",,,1366 x 768 Pixels,"HD LED Backlit LCD Anti-glare Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 78% Screen-to-body Ratio)",Built-in Speaker,Built-in Microphone,,v4.2,322 x 228 x 16.1,1.20 Kg,Not Available,720p HD Webcam,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1.1 GHz with Turbo Boost Upto 2.4 GHz
SAMSUNG,"SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG2IN / NP750XGJ-LG2IN Thin and Light Laptop  (15.6 Inch, Gray, 1.55 Kg, With MS Office)",54800,82789,4.5,4454,404,"Laptop, 45W Charger, Data Cable(USB-C to C, 1.8m), Quick Start Guide",NP750XGJ-KG2IN / NP750XGJ-LG2IN,NP750XGJ-KG2IN|NP750XGJ-LG2IN,NP750XGJ-KG2IN / NP750XGJ-LG2IN,Galaxy Book4,Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR4X,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"Yes, 2 x USB Type C, 2 x USB 3.2 Type A",,,1920 x 1080 Pixel,Full HD LCD Display,"HD Audio Codec, Dolby Atmos, Embedded Stereo Speakers, Internal Digital MIC",Internal Digital MIC,,v5.2,356.6 x 15.4 x 229.15mm,1.55 Kg,Not Available,"Yes, 1 Megapixel",QWERTY,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Onsite,Manufacturer Defect Only,Physical Damage,Max Frequency Up to 4.60 GHz
Acer,"Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-73T-58PZ Thin and Light Laptop  (14 Inch, Pure Silver, 1.3 Kg, With MS Office)",69990,92999,4.3,530,68,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-73T-58PZ,NX.KSMSI.002,SFG14-73T,Swift Go 14 TouchScreen AI PC,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core Ultra 5,Yes,16 GB,LPDDR5X,,Intel Integrated Arc Graphics,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1200 Pixel,"WUXGA display with IPS (In-Plane Switching) technology, high-brightness (400nits) Acer ComfyView LED-backlit TFT LCD 16:10 aspect ratio, color gamut sRGB 100% with multi-touch, Wide viewing angle up to 170 degrees, Mercury free, environment friendly",Two built-in stereo speakers,Yes,,v5.3,312.9 x 217.9 x 14.9 mm,1.3 Kg,Not Available,T-Type USB QHD camera with 2560 x 1440 resolution and 1440p QHD video at 30 fps with Temporal Noise Reduction,83-/84-/87-key full-size FineTip backlit keyboard with international language support,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,700 MHz upto max turbo frequency at 4.5 Ghz
HP,"HP 250 G9 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 250 G9 Laptop  (15.6 inch, Silver, 1.69 kg, With MS Office)",53990,88990,2.6,10,0,"Laptop, Power Adaptor, User Guide",250 G9,732B6PA,250 G9,250 G9,Silver,Laptop,Everyday Use,Yes,Intel,Core i5,Yes,16 GB,DDR4,,NA NO,SSD,Windows 11 Home,"1 x SuperSpeed USB Type-C 5Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate",,,1920 x 1080 pixel,"Full HD, micro-edge, anti-glare, UWVA, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC",Built-in Dual Speakers,Built-in Dual Array Digital Microphones,,v5.2,358 x 242 x 17.9 mm,1.69 kg,Not Available,HP True Vision 720p HD camera,"Full-size, backlit natural silver keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,"1.3 GHz upto Max 4.4 GHz,"
Lenovo,"Lenovo Yoga Slim 6 WUXGA OLED Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH8 Thin and Light Laptop  (13.9 inch, Storm Grey, 1.35 Kg, With MS Office)",89890,136090,4.6,20,1,"Laptop, Power Adaptor, User Guide, Warranty Documents",14IRH8,83E00017IN|83E00007IN,14IRH8,Yoga Slim 6 WUXGA OLED,Storm Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i7,Yes,16 GB,LPDDR5X,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 (Always On), 2 x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",,,1920 x 1200 Pixel,"WUXGA, OLED 400nits Glossy, 100% DCI-P3, 60Hz, Eyesafe, Dolby Vision, DisplayHDR True Black 500",Yes,Yes,,v5.1,312 x 221 x 14.9 mm,1.35 Kg,Not Available,"Full HD 1080p + IR with Privacy Shutter, ToF Sensor","Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 5.0 GHz
Acer,"Acer Aspire 3 Intel Celeron Dual Core - (8 GB/128 GB SSD/Windows 11 Home) A311-45 Thin and Light Laptop  (11.6 inch, Steel Grey, 1.0 kg)",14990,32999,4.2,20,1,"Laptop, Power Adaptor, User Guide, Warranty Documents",A311-45,UN.354SI.006,Aspire 3,Aspire 3,Steel Grey,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking",No,Intel,Celeron Dual Core,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x Type C Port, 3 x USB 3.2 Port",,,1366 x 768 Pixels,"WUXGA, OLED 400nits Glossy, 100% DCI-P3, 60Hz, Eyesafe, Dolby Vision, DisplayHDR True Black 500",Two Built-in Stereo Speakers,Yes,,v4.2,277.3 x 193.3 x 16.8 mm,1.0 kg,Not Available,1280 x 720 Resolution/720p HD Video,74-/75-/78-key Acer FineTip Keyboard,1 Year Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 5.0 GHz
ASUS,"ASUS Vivobook S 14 (2024) OLED - AI PC, AMD Ryzen AI 9 12 Core HX 370 - (24 GB/512 GB SSD/Windows 11 Home) M5406WA-PP962WS Thin and Light Laptop  (14 Inch, Cool Silver, 1.30 KG, With MS Office)",104990,152990,4.2,(120),1,"Laptop, Power Adaptor, User Guide, Warranty Documents",M5406WA-PP962WS,90NB14P1-M00090,M5406WA-PP962WS,"Vivobook S 14 (2024) OLED - AI PC,",Cool Silver,Thin and Light Laptop,Processing & Multitasking,Yes,AMD,Ryzen AI 9 12 Core,Yes,24 GB,LPDDR5X,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-C support display / power delivery, 2 x USB 3.2 Gen 1 Type-A, 1 x USB 4.0 Gen 3 Type-C support display / power delivery",,,2880 x 1800 Pixel,"3K, OLED 16:10 aspect ratio, 120Hz refresh rate, 400nits, 600nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display",Yes,Yes,,v5.3,310.5 x 221.9 x 15.9 mm,1.30 KG,Not Available,FHD camera with IR function to support Windows Hello With privacy shutter,Backlit Chiclet Keyboard 1-Zone RGB without Num-key With Copilot key,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 5.1GHz
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7031,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,,,1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Up to 5.1GHz
HP,"HP Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a- na1004TU Chromebook  (14 Inch, Mineral Silver, 1.46 kg)",15990,30000,3.7,1449,135,"Laptop, Battery, Adapter, Cables, User Manuals",14a- na1004TU,5C5M4PA#ACJ,Chromebook,Chromebook,Mineral Silver,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4,,Intel Integrated UHD,eMMC,Chrome,"2 x SuperSpeed USB Type-C 5 Gbps Signaling Rate (USB Power Delivery, DisplayPort 1.2), 1 x SuperSpeed USB Type-A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,"Full HD, IPS, Anti-Glare, Micro-Edge, Brightness: 250 nits, 157 PPI, Color Gamut: 45% NTSC, Screen-to-Body Ratio: 82%",Built-in Dual Speakers,Integrated Dual Array Digital Microphone,,v5.0,325 x 218 x 17.8 mm,1.46 kg,Not Available,HP 720 Wide Vision HD Camera,"Full Size, Natural Silver keyboard",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,"Base Frequency 1.1 GHz, Max Turbo Boost Frequency Up to 2.8 GHz"
Lenovo,"Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 15IRX9 Gaming Laptop  (15.6 inch, Luna Grey, 2.38 Kg, With MS Office)",114999,135000,4.2,183,17,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IRX9,83DV00LWIN,15IRX9,LOQ,Luna Grey,Gaming Laptop,Gaming,Yes,Intel,Core i7,Yes,24 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,"3 x USB-A (USB 5Gbps / USB 3.2 Gen 1), 1 x USB-C (USB 10Gbps / USB 3.2 Gen 2), with Lenovo PD 140W and DisplayPort 1.4",,,1920 x 1080 Pixel,"Full HD IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC",Yes,Yes,,v5.2,359.86 x 258.7 x 23.9 mm,2.38 Kg,Not Available,FHD 1080p with E-shutter,"4-Zone RGB Backlit, English",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 4.90 GHz
Acer,"Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Silver, 1.5 Kg)",21390,43990,4,632,67,"Laptop, Power Adaptor, User Guide, Warranty Documents",Z2-493,UN.431SI.364|UN.431SI.232,Z2-493,One 14,Silver,Thin and Light Laptop,Processing & Multitasking,No,AMD,Ryzen 3 Dual Core,Yes,8 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Type A, 1 x USB 3.2 Gen 1 Type C",,,1366 x 768 Pixel,HD,Yes,Yes,,v4.2,325.9 x 226.9 x 20.9 mm,1.5 Kg,Not Available,HD webcam,Isolated Keys keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 3.50 GHz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2336,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",,,1920 x 1080 Pixel,"Full HD, LED Backlit",Yes,Yes,,v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,2336,203,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
GIGABYTE,"GIGABYTE G Series Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) G6 MF-H2IN853SH Gaming Laptop  (16 inch, Black, 2.3 Kg)",86990,160160,4.7,(1634),203,"Laptop, Quick Start Guide, Warranty Card, Power Cord, Power Adapter",G6 MF-H2IN853SH,G6 MF-H2IN853SH,G6 MF-H2IN853SH,G Series,Black,Gaming Laptop,Gaming,No,Intel,Core i7,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,2 X USB-C with USB 4,,,1920 x 1200 Pixel,"Full HD, LCD",2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,359.5 x 263.8 x 26 mm,2.3 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Multi languages 15 color illuminated full size keyboard with numeric pad,2 Year Carry-in Warranty,Carry-in,Manufacturing Defect,Any physical damage and accessories,Base frequency 1.8 GHz upto Max Turbo Frequency 4.9 GHz
ASUS,"ASUS VivoBook 15 Intel Celeron Quad Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) X515MA-BR011W Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg)",23580,33990,4,421,44,"Laptop, Power Adaptor, User Guide, Warranty Documents",X515MA-BR011W,90NB0TH2-M13760,X515MA-BR011W,VivoBook 15,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,No,Intel,Celeron Quad Core,Yes,4 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 2.0 Type-A",,,1366 x 768 Pixel,"HD LED Backlit 200nits, 45% NTSC color gamut, Anti-glare display",Built-in Speaker,Built-in microphone,,v4.1,360.2 x 234.9 x 19.9 mm,1.80 kg,Not Available,VGA camera,Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1.1 GHz upto max turbo frequency at 2.8 Ghz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4.7,(29),44,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.1 GHz upto max turbo frequency at 2.8 Ghz
HP,"HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU 2 in 1 Laptop  (14 Inch, Natural Silver, 1.41 Kg, With MS Office)",75490,87095,4.1,136,17,"Laptop, Power Adaptor, User Guide, HP Rechargeable MPP2.0 Tilt Pen, Warranty Documents",14-ek0074TU,6Q0Y9PA#ACJ,Pavillion,Pavilion x360,Natural Silver,2 in 1 Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"2 x SuperSpeed USB Type-C 10Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate",,,1920 x 1080 Pixel,"""Full HD, multitouch-enabled, IPS edge-to-edge glass, micro-edge, Brightness: 150 nits 157 ppi, Color Gamut: 45% NTSC """,Built-in Dual Speakers,Built-in Dual Array Digital Microphones,,v5.2,325 x 216 x 17 mm,1.41 Kg,Not Available,HP True Vision 5MP camera with camera shutter,"Full-size, backlit, Natural Silver keyboard",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1.3 GHz upto Max 4.4 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",161990,165999,4.7,(5611),17,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00031,ZIA-00031,ZIA-00031,Surface Pro (11th Edition) AI PC,Black,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution","Full-size, backlit, Natural Silver keyboard",1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.3 GHz upto Max 4.4 GHz
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebook  (11.6 inch, Pure Black, 1.26 Kg)",16990,28999,4.1,14,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",C734-C2ED,NX.AYVSI.006,C734,Chromebook,Pure Black,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",,,1280 X 1024 Pixel,HD LED-backlit TFT LCD,Yes,Yes,,v5.1,296 x 206 x 21.1 mm,1.26 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Ultimus,"Ultimus Elite Intel Core i5 10th Gen 1035G4 - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-SG Thin and Light Laptop  (14.1 Inch, Space Grey, 1.3 Kg)",30058,45990,3.7,474,113,"Laptop, Power Adapter, Warranty Documents, User Manual",NU14U3INF56BN-SG,NU14U3INF56BN-SG,NU14U3INF56BN-SG,Elite,Space Grey,Thin and Light Laptop,Performance,No,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated Iris Plus,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",,,1920 x 1080 Pixel,Full HD,Yes,Yes,,v5.0,296 x 206 x 21.1 mm,1.3 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year On-Site Warranty,Onsite,Battery & Adaptor warranty up to 6 months,Physical Damage,Max Turbo Frequency up to 3.7 GHz
HP,"HP 255 G9 840T7PA AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) 255 G8 Thin and Light Laptop  (15.6 Inch, Jet Black, 2.5 Kg)",21490,31690,4,1711,129,"Laptop, Power Adapter, User Guide",255 G8,6X4B2PA,255,255 G9 840T7PA,Jet Black,Thin and Light Laptop,Everyday Use,No,AMD,Athlon Dual Core,Yes,4 GB,DDR4,,NA,SSD,DOS,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",,,1366 x 768 Pixels,HD,Yes,Yes,,Yes,40 x 28 x 6 cm,2.5 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",Yes,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,"Base Frequency 2.3 GHz, Max Turbo Frequency Upto 3.2GHz"
HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0106AX / 15-fb0112AX Gaming Laptop  (15.3 Inch, Dark Blue, 2.37 kg, With MS Office)",60990,72718,4.3,546,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fb0106AX / 15-fb0112AX,7K4W8PA#ACJ,15-fb0106AX,Victus 15,Dark Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",,,1920 x 1080 Pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,,v5.3,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,3.3GHz upto 4.2 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(36),31,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing","Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,3.3GHz upto 4.2 GHz
Infinix,"Infinix ZERO BOOK Series Laptop Intel Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home) ZL12 Business Laptop  (15.6 inch, Silver, 1.80 Kg, With MS Office)",65340,99990,3.8,28,6,1 Laptop :: 1 Power Adaptor:: 1 User Guide:: 1 Warranty Documents,ZL12,71008300970,ZL12,ZERO BOOK Series Laptop Intel,Silver,Business Laptop,Processing & Multitasking,Yes,Intel,Core i7,Yes,16 GB,LPDDR5,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"2 x USB 3.0, 2 x USB-C type",,,1920 x 1080 Pixel,"Full HD IPS Display (400nits peak brightness, 100% sRGB, NTSC 72%)",Built-in Speakers,Yes,,v5.2,301 x 220 x 17.5 mm,1.80 Kg,Not Available,Mi-Pi AI-enhanced FHD BeautyCam,Full-size Backlit Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz
