Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,Touchscreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
HP,"HP OMEN Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 16-wf0148TX Gaming Laptop  (16.1 inch, Shadow Black, 2.35 Kg, With MS Office)",145990,186047,3.8,(25),134,"Laptop, Power Adaptor, User Guide, Warranty Documents",16-wf0148TX,16-wf0148TX,16-wf0148TX,OMEN,Shadow Black,Gaming Laptop,Gaming,Yes,Intel,Core i9,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x USB Type-A 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate (HP Sleep and Charge), 2 x Thunderbolt 4 with USB Type-C 40Gbps signaling rate (USB Power Delivery, DisplayPort 1.4",No,40.89 cm (16.1 inch),1920 x 1080 Pixel,"Full HD, 165 Hz, 7 ms response time, IPS, micro-edge, anti-glare, Low Blue Light, 300 nits, 100% sRGB",Yes,Yes,Intel Wi-Fi 6E AX211 (2x2),v5.3,369 x 259.4 x 23.5 mm,2.35 Kg,Not Available,Camera with privacy shutter,"Full-size, 4-zone RGB backlit, shadow black keyboard and 26-Key Rollover Anti-Ghosting Key technology",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,Max Frequency up to 5.4GHz
Lenovo,"Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH8 Thin and Light Laptop  (14 inch, Storm Grey, 1.35 Kg, With MS Office)",82490,111890,4.4,95,18,"Laptop, Power Adaptor, User Guide, Warranty Documents",14IRH8,83E00004IN|83E00006IN,14IRH8,Yoga Slim 6 WUXGA OLED,Storm Grey,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,LPDDR5X,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 (Always On), 2 x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",No,35.56 cm (14 inch),1920 x 1200 Pixel,"WUXGA, OLED 400nits Glossy, 100% DCI-P3, 60Hz, Eyesafe, Dolby Vision, DisplayHDR True Black 500",Yes,Yes,"Wi-Fi 6E, 11ax 2x2",v5.1,312 x 221 x 14.9 mm,1.35 Kg,Not Available,"Full HD 1080p + IR with Privacy Shutter, ToF Sensor","Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 4.7 GHz
Lenovo,"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IAH7 Gaming Laptop  (15.6 Inch, Onyx Grey, 2.31 Kg, With MS Office)",65547,111890,3.3,3,0,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IAH7,82S9017TIN,15IAH7,IdeaPad Gaming 3,Onyx Grey,Gaming Laptop,Gaming,Yes,Intel,Core i5,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,2 x USB 3.2 Gen 1,No,39.62 cm (15.6 Inch),1920 X 1080 Pixel,"Full HD, IPS 250nits Anti-glare, 45% NTSC, 120Hz",Yes,Yes,"Wi-Fi 6, 11ax 2x2",v5.1,359.6 x 266.4 x 21.8 mm,2.31 Kg,Not Available,HD 720p with Privacy Shutter,"Backlit, English",1 Year Carry-in Warranty,Carry-In,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.4GHz
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7037,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,No,29.46 cm (11.6 Inch),1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,Qualcomm Atheros QCA6174A-5 802.11a/b/g/n/ac (2x2) Wi-Fi,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.4GHz
FUTOPIA,"FUTOPIA Ultimus Pro Intel Dual Core Upto 2.8GHz - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INC54BN.MB Thin and Light Laptop  (14.1 inch, Matt Black, 1.2 kg)",16990,35990,3.4,11,1,"1x Laptop, 1X Charger, 1X User Manual, 1X Warranty Card",NU14U3INC54BN.MB,NU14U3INC54BN.MB,NU14U3INC54BN.MB,Ultimus Pro,Matt Black,Thin and Light Laptop,"Entertainment, Everyday Use, Gaming, Learning, Performance, Processing & Multitasking, Travel & Business",No,Intel,Dual Core,Yes,8 GB,DDR4,,Intel Integrated Integrated,SSD,Windows 11 Home,"USB 3.0 x 1, USB 2.0 x 1",No,35.81 cm (14.1 inch),1366 x 768 pixel,HD,Built-in speakers 8?/1 W*2,Yes,802.11 b/g/n/ac 2.4G & 5G,v4.2,295 x 205.3 x 18.8 mm,1.2 kg,Not Available,1MP,Chicklet,1 Year Manufacturing Warranty,Onsite,Manufacturing Defect,Physical Damage & Liquid Damage not covered,Upto 2.8 GHz
Acer,"Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Laptop  (11.6 inch, Steel Grey, 1.0 kg)",17990,33999,4.5,13,1,"Laptop, Power Adaptor, User Guide, Warranty Documents",A311-45,UN.354SI.004,Aspire 3,Aspire 3,Steel Grey,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking",No,Intel,Celeron Dual Core,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x Type C Port, 3 x USB 3.2 Port",No,29.46 cm (11.6 inch),1366 x 768 Pixels,HD,Two Built-in Stereo Speakers,Yes,802.11 a/b/g/n/ac Wireless LAN,v4.2,277.3 x 193.3 x 16.8 mm,1.0 kg,Not Available,1280 x 720 Resolution/720p HD Video,74-/75-/78-key Acer FineTip Keyboard,1 Year Warranty,Onsite,Manufacturing Defects,Physical Damage,Upto 2.8 GHz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2340,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",No,35.56 cm (14 Inch),1920 x 1080 Pixel,"Full HD, LED Backlit",Two Built-in Stereo Speakers,Yes,Wi-Fi 6 (802.11ax),v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
HP,"HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 Kg, With MS Office)",24690,31964,3.8,936,70,"Laptop, Power Adaptor, User Guide, Warranty Documents",15s- fq3066TU,7W475PA#ACJ,15s- fq3066TU,Chromebook,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Celeron Dual Core,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB Type-C 5Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate",No,39.62 cm (15.6 inch),1920 x 1080 Pixel,"HD, micro-edge, BrightView, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC",Yes,Yes,Realtek RTL8822CE 802.11a/b/g/n/ac (2x2),v5.0,358 x 242 x 17.9 mm,1.69 Kg,Not Available,HP True Vision 720p HD camera,"Full-size, Jet Black keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
HP,"HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 Kg, With MS Office)",24890,43500,4,1476,138,"Laptop, Power Adaptor, User Guide, Warranty Documents",15s- eq1559AU,6PNA39PA#ACJ,15s- eq1559AU,Chromebook,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,AMD,Athlon Dual Core,Yes,8 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x SuperSpeed USB Type-C 5Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate",No,39.62 cm (15.6 inch),1366 x 768 Pixel,"HD, micro-edge, BrightView, Brightness: 220 nits, 101 ppi, Color Gamut: 45%NTSC",Built-in Dual Speakers,Built-in Dual Array Digital Microphones,Realtek RTL8821CE 802.11a/b/g/n/ac (1x1),v4.2,358 x 242 x 17.9 mm,1.69 Kg,Not Available,HP True Vision 720p HD camera,Full-size island-style Jet Black keyboard with numeric keypad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,2.3 GHz upto max turbo frequency at 3.2 Ghz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,1476,138,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,Yes,33.02 cm (13 Inch),2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Full-size island-style Jet Black keyboard with numeric keypad,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,2.3 GHz upto max turbo frequency at 3.2 Ghz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4,4,0,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",Yes,35.05 cm (13.8 Inch),2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Full-size island-style Jet Black keyboard with numeric keypad,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,2.3 GHz upto max turbo frequency at 3.2 Ghz
ASUS,"ASUS Vivobook 16 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB541WS Thin and Light Laptop  (16 Inch, Transparent Silver, 1.8 Kg, With MS Office)",51990,72990,4.3,9,0,"Laptop, Adaptor, Manual",X1605ZAC-MB541WS,90NB0ZA2-M017U0,X1605ZAC-MB541WS,Vivobook 16,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A",No,40.64 cm (16 Inch),1920 x 1200 Pixel,"WUXGA, 16:10 aspect ratio, LED Backlit, 60Hz refresh rate, 300nits, Anti-glare display, - (Screen-to-body ratio)85%",Yes,Yes,Wi-Fi 6E(802.11ax) (Dual band) 2*2,v5.3,358.6 x 249.1 x 18.9 mm,1.8 Kg,Not Available,720p HD camera With privacy shutter,Backlit Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing defects,Any Type of Damage,2.5 Ghz. Turbo Upto 4.5 Ghz.
Apple,"Apple 2020 Macbook Air Apple M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A  (13.3 inch, Gold, 1.29 kg)",94990,99900,4.7,17218,1355,"MacBook Air, 30 W USB-C Power Adapter, USB-C Charge Cable (2m), User Guide, Warranty Documents",MGND3HN/A,MGND3HN/A,X1605ZAC-MB541WS,2020 Macbook Air,Gold,Thin and Light Laptop,Processing & Multitasking,No,Apple,M1,Yes,8 GB,DDR4,,NA,SSD,Mac OS Big Sur,"2 x Thunderbolt / USB 4 Ports (Supports Charging, DisplayPort, Thunderbolt 3 (Upto 40 Gbps), USB 3.1 (2nd Gen, Upto 10 Gbps))",No,33.78 cm (13.3 inch),2560 x 1600 Pixel,"Quad LED Backlit IPS Display (227 PPI, 400 nits Brightness, Wide Colour (P3), True Tone Technology)",Built-in Speakers,Three-mic Array with Directional Beamforming,IEEE 802.11ax (Wi-Fi 6),v5.0,304.1 x 212.4 x 10.9 mm,1.29 kg,Not Available,720p FaceTime HD Webcam,Backlit Magic Keyboard,1 Year Limited Warra­nty,Onsite,Manufacturing Defects,Physical Damage,2.5 Ghz. Turbo Upto 4.5 Ghz.
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebook  (11.6 inch, Pure Black, 1.26 Kg)",16990,28999,4.1,14,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",C734-C2ED,NX.AYVSI.006,C734,Chromebook,Pure Black,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",No,29.46 cm (11.6 inch),1280 X 1024 Pixel,HD LED-backlit TFT LCD,Yes,Yes,802.11a/b/g/n/acR2+ax wireless LAN,v5.1,296 x 206 x 21.1 mm,1.26 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Acer,"Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Light Laptop  (14 Inch, Silver, 1.49 Kg)",25990,43999,4.2,12659,940,"Laptop, Power Adaptor, User Guide, Warranty Documents",AO 14 Z 8-415,UN.599SI.011|UN.599SI.016|UN.599SI.011,Z8-415,One,Silver,Thin and Light Laptop,"Entertainment, Performance, Processing & Multitasking, Everyday Use, Learning, Travel & Business",No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Integrated,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Type A, 1 x USB 3.2 Gen 1 Type C",No,35.56 cm (14 Inch),1920 x 1080 Pixel,Full HD,Yes,Yes,802.11 ax,v5.0,323 x 221 x 21.6,1.49 Kg,Not Available,HD webcam with Privacy Camera Physical Shutter,Isolated Keys keyboard,1 Year Warranty,please call the Acer Customer Support -1800-11-6677 / Television : +91 76696 10805,Manufacturing Defects,Physical damage,3.00GHz Upto 4.10GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",161990,165999,4.7,(5620),940,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00031,ZIA-00031,ZIA-00031,Surface Pro (11th Edition) AI PC,Black,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,Yes,33.02 cm (13 Inch),2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Isolated Keys keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,3.00GHz Upto 4.10GHz
HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0106AX / 15-fb0112AX Gaming Laptop  (15.3 Inch, Dark Blue, 2.37 kg, With MS Office)",60990,72718,4.3,546,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fb0106AX / 15-fb0112AX,7K4W8PA#ACJ,15-fb0106AX,Victus 15,Dark Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",No,38.86 cm (15.3 Inch),1920 x 1080 Pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,MediaTek Wi-Fi 6E MT7922 (2x2),v5.3,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,3.3GHz upto 4.2 GHz
Lenovo,"Lenovo V15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82TTA02UIH Thin and Light Laptop  (15.6 inch, Iron Grey, With MS Office)",57206,92014,3.7,(726),31,"Laptop, AC Adapter, Power Cord, User Manual And Warranty Card",82TTA02UIH,82TTA02UIH,Lenovo V15,V15,Iron Grey,Thin and Light Laptop,Performance,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",No,39.62 cm (15.6 inch),1920 x 1080 pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,MediaTek Wi-Fi 6E MT7922 (2x2),5.1,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 YEAR SERVICE WARRANTY,On-site Warranty,"Hardware defects: This includes issues with the processor, RAM, storage, motherboard, and other internal components. Manufacturing defects: This covers any defects or errors that occurred during the manufacturing process. However, it's important to note that accidental damage, such as physical damage or liquid spills, is usually not covered by the standard warranty.","Accidental damage: This includes physical damage caused by drops, impacts, or liquid spills. Cosmetic damage: Scratches, dents, or other cosmetic issues that do not affect the device's functionality. Software issues: Problems related to software, operating systems, or user-installed applications. Wear and tear: Normal wear and tear over time, such as battery degradation. Unauthorized repairs or modifications: Any repairs or modifications made by unauthorized service providers.",3.3GHz upto 4.2 GHz
HP,"HP OMEN AI PC OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 14-fb0007TX Gaming Laptop  (14 inch, Shadow Black, 1.63 kg, With MS Office)",151990,191668,4.7,7,1,"Laptop, Power Adaptor, User Guide, Warranty Documents",14-fb0007TX,9R291PA#ACJ,OMEN 14,OMEN AI PC OLED,Shadow Black,Gaming Laptop,Gaming,Yes,Intel,Core Ultra 7,Yes,16 GB,LPDDR5X,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x Thunderbolt 4 with USB Type C 40 Gbps Signaling Rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge), 1 x USB Type C 10 Gbps Signaling Rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge), 1 x USB Type A 10 Gbps Signaling Rate (HP Sleep and Charge), 1 x USB Type A 10 Gbps Signaling Rate",No,35.56 cm (14 inch),2880 x 1800 pixel,"2.8K, OLED, 48Hz - 120Hz, 0.2ms Response Time, UWVA, Edge-to-Edge Glass, Micro-Edge, Low Blue Light, Brightness: SDR- 400 nits, HDR- 500 nits, Contrast Ratio: 1,000,000:1, Color Depth in HDR Mode: 1.07 Billion Colors, IMAX Certified Display","HyperX, Dual Speakers",Integrated Dual Array Digital Microphones,Intel Wi-Fi 6E AX211 (2x2),v5.3,313 x 233 x 17.9 mm,1.63 kg,Not Available,HP True Vision 1080p FHD IR Camera with Temporal Noise Reduction,"Full-Size, 4-Zone RGB Backlit, Shadow Black Keyboard and 26-Key Rollover Anti-Ghosting Key Technology, Lattice-less Sky Printing Keyboard",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Upto 4.8 GHz with Intel Turbo Boost Technology
ASUS,"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) K3605ZF-RP258W Gaming Laptop  (16 Inch, Cool Silver, 1.80 Kg)",54990,71990,4,65,9,"Laptop, Power Adaptor, User Guide, Warranty Documents",K3605ZF-RP258W,90NB11E2-M00YK0,K3605ZF-RP258W,"Vivobook 16X for Creator,",Cool Silver,Gaming Laptop,Processing & Multitasking,No,Intel,Core i5,Yes,8 GB,DDR4,,NVIDIA GeForce RTX 2050,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-C support power delivery, 2 x USB 3.2 Gen 1 Type-A",No,40.64 cm (16 Inch),1920 x 1200 Pixel,"WUXGA, 16:10 aspect ratio, LED Backlit, IPS-level Panel, 144Hz refresh rate, 300nits, 45% NTSC color gamut, Anti-glare display",Yes,Yes,Wi-Fi 6E(802.11ax) (Dual band) 2*2,v5.3,358.6 x 249.1 x 18.9 mm,1.80 Kg,Not Available,720p HD camera With privacy shutter,Backlit Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 4.5 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(3146),9,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",Yes,35.05 cm (13.8 Inch),2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Backlit Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Up to 4.5 GHz
HP,"HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Laptop  (15.6 inch, Silver, 1.69 kg, With MS Office)",42990,59109,4.3,3328,247,"Laptop, Power Adaptor, User Guide, Warranty Documents",15s- eq2182AU,6K7U2PA#ACJ,15s- eq2182AU,Surface Laptop (7th Edition) AI PC,Silver,Thin and Light Laptop,Performance,Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,AMD Radeon Radeon Graphics,SSD,Windows 11 Home,"1x SuperSpeed USB Type-C 5Gbps signaling rate, 2x SuperSpeed USB Type-A 5Gbps signaling rate",No,39.62 cm (15.6 inch),1920 x 1080 pixel,"FHD, micro-edge, anti-glare, (Brightness 250 nits, 141 ppi, Color Gamut 45%NTSC)",Dual Speakers,1x multi-format SD media card reader,Realtek RTL8821CE 802.11b/g/n/ac (2x2),v5.0,358 x 242 x 17.9 mm,1.69 kg,Not Available,HP True Vision HD Camera,Full-size island-style backlit Natural Silver keyboard with numeric keypad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 4.0 GHz max boost clock
