Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,TouchScreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7031,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,,,1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz"
Lenovo,"Lenovo V15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Laptop  (15.6 Inch, Iron Grey, 1.7 Kg)",31990,58187,4.1,443,22,"Laptop, User manual, Adapter",V15 G3 IAP,82TTA00VIH,V15 G3 IAP,V15,Iron Grey,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0, 1 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.2)",,,1920 x 1080 Pixel,Full HD Anti-glare Display,Built-in Speakers,Yes,,v5.1,295 x 205.3 x 18.8 mm,1.7 Kg,Not Available,"HD 720p, with privacy shutter, fixed focus","Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,0.9 GHz upto max turbo frequency at 4.40 Ghz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2336,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",,,1920 x 1080 Pixel,"Full HD, LED Backlit",Built-in Speakers,Yes,,v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,2336,203,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
DELL,"DELL Inspiron 15 with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.63 kg, With MS Office)",39490,52345,4.1,89,10,"Laptop, Battery, AC Adapter, User Guide, Manuals",Inspiron 3520,IN3520P9K46002ORS1,Inspiron 3520,"Inspiron 15 with Backlit Keyboard,",Platinum Silver,Thin and Light Laptop,Travel & Business,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Integrated,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Ports (On Systems Configured with Integrated Graphics), 1 x USB 3.2 Gen 1 Port (On Systems Configured with Discrete Graphics and Aluminum Chassis), 1 x USB 3.2 Gen 1 Type-C Port (On Systems Configured with Discrete Graphics and Aluminum Chassis), 1 x USB 2.0 Port",,,1920 x 1080 Pixels,"Full HD, WVA AG, 120Hz, 250nits, Narrow Border",Yes,Yes,,Yes,358.0 x 235.0 x 16.9 mm,1.63 kg,Not Available,HD,Backlit Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,Upto 4.40 GHz
MSI,"MSI Thin 15 Intel Core i5 12th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) Thin 15 B13UCX-1808IN Gaming Laptop  (15.6 Inch, Cosmos Grey, 1.86 Kg)",53990,73990,4.2,(3379),10,"Laptop,Battery,Power Adapter, User Guide",Thin 15 B13UCX-1808IN,9S7-16R831-1808,Thin 15 B13UCX-1808IN,Thin 15,Cosmos Grey,Gaming Laptop,Gaming,No,Intel,Core i5,Yes,8 GB,DDR4,,NVIDIA GeForce RTX 2050,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen1 / DP), 3 x Type-A USB3.2 Gen1",,,1920 x 1080 Pixel,"Full HD , 144Hz 45%NTSC IPS-Level",2x 2W Speaker,Yes,,v5.3,359 x 254 x 21.7 mm,1.86 Kg,Not Available,HD type (30fps@720p),Blue Backlit Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.5 GHz upto Max Turbo Frequency4.6 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4.7,(29),10,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Blue Backlit Gaming Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.5 GHz upto Max Turbo Frequency4.6 GHz
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebook  (11.6 inch, Pure Black, 1.26 Kg)",16990,28999,4.2,(14),10,"Laptop, Power Adaptor, User Guide, Warranty Documents",C734-C2ED,NX.AYVSI.006,C734,Chromebook,Pure Black,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",,,1280 X 1024 Pixel,HD LED-backlit TFT LCD,Yes,Yes,,v5.1,296 x 206 x 21.1 mm,1.26 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Acer,"Acer Predator Helios 16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4070) PH16-72 Gaming Laptop  (16 Inch, Abyssal Black, 2.65 Kg)",198990,199999,4,3,0,"Laptop, Power Adaptor, User Guide, Warranty Documents",PH16-72,NH.QNXSI.003,PH16-72,Predator Helios 16,Abyssal Black,Gaming Laptop,Gaming,No,Intel,Core i9,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4070,SSD,Windows 11 Home,"1 x USB 3.2 Gen1 Port, 1 x USB 3.2 Gen2 Port, 1x USB 3.2 Gen 2 Port with power-off charging, Two USB Type-C Port (Thunderbolt 4)",,,2560 x 1600 Pixel,"WQXGA, display with IPS (In-Plane Switching) technology, high-brightness (500 nits) Acer ComfyView LED-backlit TFT LCD, supporting 165 Hz, Grey to Grey 3 ms by Overdrive, Nvidia Advanced Optimus capable, 16:10 aspect ratio, sRGB 100%, Wide viewing angle up to 170 degrees, Ultra-slim design.",Yes,Yes,,v5.3,357.78 x 277.55 x 24.9 mm,2.65 Kg,Not Available,UFC with Narrow USB HD camera with Blue Glass lens with 1920 x 1080 resolution and 1080p HD video at 60 fps with Temporal Noise Reduction with Dual Mic,"103(US)-/104(UK)-key, FineTip RGB Per-Key backlight keyboard with international language support",1 Year International Travelers Warranty (ITW),Carry-in,Manufacturing Defects,Physical Damage,Up to 5.8 GHz
HP,"HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 Kg, With MS Office)",24890,43500,4,1475,138,"Laptop, Power Adaptor, User Guide, Warranty Documents",15s- eq1559AU,6PNA39PA#ACJ,15s- eq1559AU,Predator Helios 16,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,AMD,Athlon Dual Core,Yes,8 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x SuperSpeed USB Type-C 5Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate",,,1366 x 768 Pixel,"HD, micro-edge, BrightView, Brightness: 220 nits, 101 ppi, Color Gamut: 45%NTSC",Built-in Dual Speakers,Built-in Dual Array Digital Microphones,,v4.2,358 x 242 x 17.9 mm,1.69 Kg,Not Available,HP True Vision 720p HD camera,Full-size island-style Jet Black keyboard with numeric keypad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,2.3 GHz upto max turbo frequency at 3.2 Ghz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",161990,165999,4.7,(5611),138,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00031,ZIA-00031,ZIA-00031,Surface Pro (11th Edition) AI PC,Black,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Full-size island-style Jet Black keyboard with numeric keypad,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,2.3 GHz upto max turbo frequency at 3.2 Ghz
DELL,"DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (14.96 inch, Carbon Black, 1.65 Kg, With MS Office)",45990,62626,4,637,43,"Laptop, battery, adapter, cables and user manuals",New Inspiron 15 Laptop,IN3520CM22P001ORB1 / IN3520N843W001ORB1,Inspiron 3520,Surface Pro (11th Edition) AI PC,Carbon Black,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 ports, 1 x USB 2.0 port",,,1920 x 1080 Pixel,Full HD WVA AG 120Hz 250 nits Narrow Border,Built-in Speakers,Dual Studio Mics with Voice Focus,,v5.2,358 X 235 x 21.0 mm,1.65 Kg,Not Available,HD Camera,Standard Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz"
HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0106AX / 15-fb0112AX Gaming Laptop  (15.3 Inch, Dark Blue, 2.37 kg, With MS Office)",60990,72718,4.3,546,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fb0106AX / 15-fb0112AX,7K4W8PA#ACJ,15-fb0106AX,Victus 15,Dark Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",,,1920 x 1080 Pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,,v5.3,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,3.3GHz upto 4.2 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(3138),31,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing","Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,3.3GHz upto 4.2 GHz
MSI,"MSI Modern 15 H AI Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 H AI C1MG-049IN Thin and Light Laptop  (15.6 inch, Classic Black, 1.9 kg, With MS Office)",53989,75990,4.2,(17),31,"Laptop, Power Adapter, User Guide",Modern 15 H AI C1MG-049IN,9S7-15H551-049,Modern 15 H AI C1MG-049IN,Modern 15 H AI,Classic Black,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking",Yes,Intel,Core Ultra 5,Yes,16 GB,DDR5,,Intel Integrated Arc,SSD,Windows 11 Home,"3 x Type A USB 3.2 Gen 1, 1 x Type C (USB 3.2 Gen 2/DisplayPort/Power Delivery 3.0)",,,1920 x 1080 Pixels,"Full HD, IPS Level. 45% NTSC",2 x 2W Speaker,Yes,,v5.3,359 x 241 x 19.9 mm,1.9 kg,Not Available,"HD Type (30fps (at 720p)), 3D Noise Reduction (3DNR)",Single White Backlit Keyboard With Copilot Key,1 Year On-Site Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill","Base frequency 700 MHz, Max Turbo Frequency Upto 4.6 GHz"
MSI,"MSI Modern 15 H AI Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 H AI C1MG-047IN Thin and Light Laptop  (15.6 inch, Classic Black, 1.9 kg)",52990,72990,4.2,(35825),31,"Laptop, Power Adapter, User Guide",Modern 15 H AI C1MG-047IN,9S7-15H551-047,Modern 15 H AI C1MG-047IN,Modern 15 H AI,Classic Black,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking",No,Intel,Core Ultra 5,Yes,16 GB,DDR5,,Intel Integrated Arc,SSD,Windows 11 Home,"3 x Type A USB 3.2 Gen 1, 1 x Type C (USB 3.2 Gen 2/ DisplayPort/Power Delivery 3.0)",,,1920 x 1080 Pixels,"Full HD, IPS Level. 45% NTSC",2 x 2W Speaker,Yes,,v5.3,359 x 241 x 19.9 mm,1.9 kg,Not Available,"HD Type (30fps (at 720p)), 3D Noise Reduction (3DNR)",Single White Backlit Keyboard With Copilot Key,1 Year On-Site Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill","Base frequency 700 MHz, Max Turbo Frequency Upto 4.6 GHz"
Acer,"Acer Swift Go 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SFG14-01 Thin and Light Laptop  (14.5 Inch, Steel Gray, 1.32 Kg, With MS Office)",82990,108799,4.4,10,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-01,NX.KYXSI.001,SFG14-01,Swift Go 14,Steel Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Adreno,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1200 pixel,WUXGA,Yes,Yes,,Yes,322.6 x 225.95 x 17.95 mm,1.32 Kg,Not Available,"Video conferencing: UFC with Double T-Type MIPI QHD camera, Compatible with Windows only, 1920 x 1200 resolution, 1440p QHD video at 30 fps with Temporal Noise Reduction.",80-/81-/84-key Acer backlight keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute. Control Keys: Acer Sense Key and Copilot Key,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,"Base frequency 700 MHz, Max Turbo Frequency Upto 4.6 GHz"
MSI,"MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060/144 Hz) Sword 16 HX B13VFKG-652IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.3 Kg, With MS Office)",132990,151990,4,52,2,"Laptop,Power Adapter, User Guide",Sword 16 HX B13VFKG-652IN,9S7-15P214-652,Sword 16 HX B13VFKG-652IN,Sword 16 HX,Cosmos Gray,Gaming Laptop,Gaming,Yes,Intel,Core i9,Yes,32 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",,,1920 x 1200 Pixel,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",2x 2W Audio Speaker,Yes,,v5.3,359 x 266.4 x 27.7 mm,2.3 Kg,Not Available,HD type (30fps@720p)3D Noise Reduction (3DNR),24-Zone RGB Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.6 GHz upto Max turbo frequency at 5.6 Ghz
Lenovo,"Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.62 Kg, With MS Office)",51750,75000,4.3,548,38,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IAH8,83ER008DIN,15IAH8,IdeaPad Slim 3 Backlit,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2), 2 x USB 3.2 Gen 1",,,1920 X 1080 Pixel,"Full HD, IPS 300nits Anti-glare",Yes,Yes,,v5.1,359.3 x 235 x 17.9 mm,1.62 Kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Carry-In,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.4GHz
HP,"HP 250 G9 Intel Core i3 12th Gen Intel Core i3 1215U - (8 GB/512 GB SSD/Windows 11 Home) 250 G9 Business Laptop  (15.6 inch, Silver, 1.47 kg)",32890,47554,4.2,660,30,"Laptop, Power Adapter, User Guide",250 G9,724X2EA,Notebook,250 G9,Silver,Business Laptop,Travel & Business,No,Intel,Core i3,Yes,8 GB,DDR4,,NA,SSD,Windows 11 Home,"1 x USB Type-C, 2 x USB 3.0",,,1366 X 768 pixel,"Display 39.6 cm (15.6"") diagonal, HD (1366 x 768), narrow bezel, anti-glare, 250 nits, 45% NTSC",Yes,Yes,,v5.0,358 x 242 x 19.9 mm,1.47 kg,Not Available,720p HD camera,"Backlit, English",1 year Domestic warranty,Visit HP Service Centre,MANUFACTURING DEFECT,"Physical Damges , Mother Board Issues",2.6 GHz
HP,"HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 16-s0095AX Gaming Laptop  (16.1 Inch, Performance Blue, 2.29 kg, With MS Office)",75990,96136,4.4,381,25,"Laptop, Power Adaptor, User Guide, Warranty Documents",16-s0095AX,8R1E6PA#ACJ,16-s0095AX,Victus AI Powered,Performance Blue,Gaming Laptop,Gaming,Yes,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5 Gbps Signaling Rate (DisplayPort 1.4, HP Sleep and Charge), 1 x USB Type A 5 Gbps Signaling Rate (HP Sleep and Charge), 2 x USB Type A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,"Full HD, Refresh Rate: 144 Hz, Response Time: 7 ms, IPS, Micro Edge, Anti Glare, Low Blue Light, Brightness: 250nits, Color Gamut: 100% sRGB",Dual Speaker,Integrated Dual Array Digital Microphones,,v5.3,369.0 x 259.0 x 22.9 mm,2.29 kg,Not Available,HP True Vision 1080p Full HD Camera with Temporal Noise Reduction,"Full Size, 1 Zone RGB Backlit, Performance Blue Opque Keyboard with Numeric Keypad",1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,"Base Frequency 3.8 GHz, Max Turbo Boost at 5.1 GHz"
Lenovo,"Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 15IRU8 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.62 kg, With MS Office)",35749,64000,4,113,12,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IRU8,82X700C8IN|82X70033IN,15IRU8,IdeaPad Slim 3,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i3,Yes,8 GB,LPDDR5,,Intel Integrated UHD,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (Support Data Transfer, Power Delivery and DisplayPort 1.2)",,,1920 x 1080 Pixels,"Full HD, IPS, 300nits, Anti-glare",Dual 1.5W User Facing Stereo Speakers,Dual Array Microphone,,v5.1,359.3 x 235 x 17.9 mm,1.62 kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Carry-In,Manufacturing Damage,Physical Damage,"Base Frequency 1.6 GHz, Max Turbo Boost at 4.5 GHz"
HP,"HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16-xd0015AX Gaming Laptop  (16.1 Inch, Shadow Black, 2.37 Kg)",101051,123652,4.5,185,21,"Laptop, Power Adaptor, User Guide",16-xd0015AX,9X649PA,16-xd0015AX,Omen,Shadow Black,Gaming Laptop,Gaming,No,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,"1 x USB Type-A 5Gbps signaling rate (HP Sleep and Charge), 1 x USB Type-C 5Gbps signaling rate (USB Power Delivery, DisplayPort 1.4a, HP Sleep and Charge), 2 x USB Type-A 5Gbps signaling rate;",,,1920 x 1080 Pixel,"Full HD, 165 Hz, 7 ms response time, IPS, micro-edge, anti-glare, Low Blue Light, 300 nits, 100% sRGB",Yes,Yes,,v5.3,369 x 259.4 x 23.9 mm,2.37 Kg,Not Available,Camera with Private Shutter,"Full-size, 4-zone RGB backlit, shadow black keyboard and 26-Key Rollover Anti-Ghosting Key technology",1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,Max Turbo Frequency up to 5.1 GHz
Acer,"Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ANV15-41 Gaming Laptop  (15.6 Inch, Obsidian Black, 2.1 Kg)",62990,85999,4.4,400,42,"Laptop, Power Adaptor, User Guide, Warranty Documents",ANV15-41,NH.QPFSI.004,ANV15-41,Nitro V,Obsidian Black,Gaming Laptop,Gaming,No,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 port, 1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 4 port",,,1920 x 1080 Pixel,"Full HD display with IPS (In-Plane Switching) technology, Acer ComfyView LED-backlit TFT LCD, 16:9 aspect ratio, supporting 144 Hz refresh rate. Wide viewing angle up to 170 degrees, Ultra-slim design, Mercury free, environment friendly",Yes,Yes,,v5.1,362.3 x 239.89 x 23.5 mm,2.1 Kg,Not Available,UFC with T-Type HD camera with Blue Glass lens with 1280 x 720 resolution and 720p HD video at 30 fps with Temporal Noise Reduction with Dual Mic,99-/100-/103-key Acer keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute,1 Year International Travelers Warranty (ITW),Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.55 GHz
