Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,TouchScreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
DELL,"DELL Vostro Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and Light Laptop  (15.6 inch, Black, 1.62 kg, With MS Office)",34990,49442,4.2,269,21,"???Laptop, Battery, AC Adapter, User Guide, Manuals",Vostro 3520,VN3520HPCNX001ORB1,Vostro 3520,Vostro,Black,Thin and Light Laptop,Everyday Use,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Intel,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-A port, 1 x USB 3.2 Gen, 1 x USB 2.0 Port",,,1920 x 1080 Pixels,"Full HD, WVA AG, Refresh Rate: 120Hz, Brightness: 250 nits, Narrow Border",Yes,Yes,,Yes,358 x 235 x 18.9 mm,1.62 kg,Not Available,HD,Standard Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,Upto 4.4 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4.7,(29),21,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Standard Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Upto 4.4 GHz
Apple,"Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A  (13.6 Inch, Space Grey, 1.24 Kg)",74990,99900,4.7,15855,967,"MacBook Air, 30W USB-C Power Adapter, USB-C to MagSafe 3 Cable",MLXW3HN/A,MLXW3HN/A,MacBook Air,MacBook AIR,Space Grey,Thin and Light Laptop,Processing & Multitasking,No,Apple,M2,Yes,8 GB,Unified Memory,,NA,SSD,Mac OS Monterey,"2 x Thunderbolt / USB 4 Ports (USB 4 (up to 40 Gbps), USB 3.1 Gen 2 (up to 10 Gbps)",,,2560 x 1664 Pixel,"Liquid Retina Display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",Built-in Speakers,Three-mic array with directional beamforming,,v5.0,304.1 x 215.0 x 11.3 mm,1.24 Kg,Not Available,1080p FaceTime HD camera,Backlit Magic Keyboard,1 Year Limited Warra­nty,Onsite,Manufacturing Defects,Physical Damage,Upto 4.4 GHz
HP,"HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and Light Laptop  (15.6 inch, Silver, 1.69 Kg, With MS Office)",50490,62526,4.2,5694,293,"Laptop, Power Adaptor, User Guide, Warranty Documents",15s-fq5330TU|15-fd0111TU,9D3P0PA#ACJ|A47CYPA,15s-fq5330TU,MacBook AIR,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB Type-C 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors), 2 x USB Type-A 5Gbps signaling rate;",,,1920 X 1080 Pixel,"Full HD, micro-edge, anti-glare, 250 nits, 45% NTSC",Yes,Yes,,v5.0,358.5 x 242 x 17.9 mm,1.69 Kg,Not Available,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,"Full-size, backlit, natural silver keyboard with numeric keypad",1 Year Onsite warranty,Onsite,Manufacturing Defects,Physical Damage,Max Frequency Up to 4.4 GHz
HP,"HP 250 G9 Intel Celeron Dual Core 12th Gen 4500u - (8 GB/256 GB SSD/DOS) 8Y2Y9PA Laptop  (15.6 inch, Silver, 1.75 kg)",22280,33891,3.5,95,8,"Main Laptop, cable set",8Y2Y9PA,8Y2Y9PA,250 G9,250 G9,Silver,Laptop,"Everyday Use, Entertainment, Learning",No,Intel,Celeron Dual Core,Yes,8 GB,DDR4,,Intel Integrated,SSD,DOS,2 x USB 3.2 Type-A,,,1280X768$$Pixels pixel,Screen size is 39.62 cm (15.6 inch) HD,Stereo speakers,integrated digital microphone,,5.0,45*30*3,1.75 kg,Not Available,720p HD camera,Standard Notebook Keyboard,1 year Onsite Warrenty,Reapair,All issue expect of physical Damage,Physical Damage,2.1 GHz base clock
Acer,"Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Laptop  (11.6 inch, Steel Grey, 1.0 kg)",17990,33999,4.2,95,8,"Laptop, Power Adaptor, User Guide, Warranty Documents",A311-45,UN.354SI.004,Aspire 3,Aspire 3,Steel Grey,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking",No,Intel,Celeron Dual Core,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x Type C Port, 3 x USB 3.2 Port",,,1366 x 768 Pixels,Screen size is 39.62 cm (15.6 inch) HD,Two Built-in Stereo Speakers,integrated digital microphone,,v4.2,277.3 x 193.3 x 16.8 mm,1.0 kg,Not Available,1280 x 720 Resolution/720p HD Video,74-/75-/78-key Acer FineTip Keyboard,1 Year Warranty,Onsite,Manufacturing Defects,Physical Damage,2.1 GHz base clock
CHUWI,"CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop  (14.1 inch, Grey, 1.46 kg)",19990,34990,4,295,48,"Laptop, Charging Cable, User Guide Manual",GemiBook X_Pro,CWI574,GemiBook X Pro,Aspire 3,Grey,Laptop,"Everyday Use, Learning, Travel & Business",No,Intel,Celeron Quad Core,Yes,8 GB,LPDDR5,,Intel Integrated UHD Graphics,SSD,Windows 11 Home,1 x USB 3.0,,,1920 x 1080 pixel,UHD,Dual Speaker,Yes,,5.2,323.4 x 219.9 x 19.9,1.46 kg,Not Available,2MP,74-/75-/78-key Acer FineTip Keyboard,1 Year Onsite Warranty,Service Center,Manufacturing Defects,Water & Physical Damage,2.1 GHz base clock
ASUS,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ321WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, With MS Office)",31990,54990,4.3,10329,805,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1504ZA-NJ321WS,90NB1021-M00580,Vivobook 15,"Vivobook 15, with Backlit Keyboard,",Quiet Blue,Thin and Light Laptop,Travel & Business,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Integrated Intel® UHD Graphics,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A",,,1920 x 1080 pixel,"Full HD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display",Dual Speaker,Yes,,YES,323.4 x 219.9 x 19.9,1.46 kg,Not Available,720p HD camera With privacy shutter,74-/75-/78-key Acer FineTip Keyboard,1-year warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 4.4 GHz
Apple,"Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A  (13.6 Inch, Midnight, 1.24 Kg)",74990,99900,4.7,15855,967,"MacBook Air, 30W USB-C Power Adapter, USB-C to MagSafe 3 Cable",MLY33HN/A,MLY33HN/A,MacBook Air,MacBook AIR,Midnight,Thin and Light Laptop,Processing & Multitasking,No,Apple,M2,Yes,8 GB,Unified Memory,,NA,SSD,Mac OS Monterey,"2 x Thunderbolt / USB 4 Ports (USB 4 (up to 40 Gbps), USB 3.1 Gen 2 (up to 10 Gbps)",,,2560 x 1664 Pixel,"Liquid Retina Display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",Built-in Speakers,Three-mic Array with Directional Beamforming,,v5.0,304.1 x 215.0 x 11.3,1.24 Kg,Not Available,1080p FaceTime HD camera,Backlit Magic Keyboard,1 Year Limited Warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 4.4 GHz
ZEBRONICS,"ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thin and Light Laptop  (15.6 inch, Midnight Blue, 1.76 Kg)",29990,60999,3.9,943,130,"Laptop:- 1U , Power adapter:- 1U , Quick start Guide:- 1U, QR code Guide:- 1U",ZEB-NBC 4S,ZEB-NBC 4S (8 GB),ZEB-NBC 4S,Pro Series Z,Midnight Blue,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"3 x USB Type A , 2 x USB Type C",,,1920 X 1080 Pixel,"Full HD, IPS Screen",Yes,Yes,,v5.0,360 x 232 x 20 mm,1.76 Kg,Not Available,2 MP,Full Size keyboard with scissor keycaps,1 Year Carry-in Warranty,Carry-In,"Manufacturing Defects, 1 Year carry into services center / only 6 month carry into service center for charging adapter",Any Physical damage or Any accessories,Max Turbo Frequency upto 4.4GHz
Acer,"Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Light Laptop  (14 Inch, Silver, 1.49 Kg)",25990,43999,4.2,12652,940,"Laptop, Power Adaptor, User Guide, Warranty Documents",AO 14 Z 8-415,UN.599SI.011|UN.599SI.016|UN.599SI.011,Z8-415,One,Silver,Thin and Light Laptop,"Entertainment, Performance, Processing & Multitasking, Everyday Use, Learning, Travel & Business",No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Integrated,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Type A, 1 x USB 3.2 Gen 1 Type C",,,1920 x 1080 Pixel,Full HD,Yes,Yes,,v5.0,323 x 221 x 21.6,1.49 Kg,Not Available,HD webcam with Privacy Camera Physical Shutter,Isolated Keys keyboard,1 Year Warranty,please call the Acer Customer Support -1800-11-6677 / Television : +91 76696 10805,Manufacturing Defects,Physical damage,3.00GHz Upto 4.10GHz
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebook  (11.6 inch, Pure Black, 1.26 Kg)",16990,28999,4.1,14,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",C734-C2ED,NX.AYVSI.006,C734,Chromebook,Pure Black,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",,,1280 X 1024 Pixel,HD LED-backlit TFT LCD,Yes,Yes,,v5.1,296 x 206 x 21.1 mm,1.26 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",161990,165999,4.7,(5609),2,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00031,ZIA-00031,ZIA-00031,Surface Pro (11th Edition) AI PC,Black,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
ASUS,"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ545WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.70 Kg, With MS Office)",46990,74990,4.2,6509,351,"Laptop, User manual, Adapter",X1502ZA-EJ545WS,90NB0VX2-M02630,X1502ZA-EJ545WS,Vivobook 15,Icelight Silver,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A",,,1920 x 1080 Pixel,"Full HD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 220nits, 45% NTSC color gamut, Anti-glare display",Yes,Yes,,v5.3,359.7 x 232.5 x 19.9 mm,1.70 Kg,Not Available,720p HD camera With privacy shutter,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,1.3 GHz with Turbo Boost Upto 4.4 GHz
Acer,"Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 Kg, With MS Office)",30990,49990,4,21,4,"Laptop, Power Adaptor, User Guide, Warranty Documents",AL15-41,UN.31ZSI.009,AL15-41,Aspire Lite,Steel Grey,Thin and Light Laptop,Processing & Multitasking,Yes,AMD,Ryzen 3 Quad Core,Yes,16 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 (Type A), 2 x USB 2.0 (Type A), 1 x USB 3.2 Gen 2 (Type C)",,,1920 x 1080 Pixel,Full HD,Yes,Yes,,Yes,360.40 x 239.30 x 19.9 mm,1.59 Kg,Not Available,"HD webcam with 1280 x 720 resolution, 720p HD audio/video recording","100-/101-/104-key keyboard with independent numeric keypad, international language support",1 Year Carry-in Warranty,Onsite,Manufacturing Defects,Physical Damage,Upto 3.85 GHz
SAMSUNG,"SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-LG4IN Thin and Light Laptop  (15.6 Inch, Gray, 1.55 Kg, With MS Office)",38990,57499,4.5,1819,240,"Laptop, 45W Charger, Data Cable(USB-C to C, 1.8m), Quick Start Guide",NP750XGJ-LG4IN,NP750XGJ-LG4IN,NP750XGJ-LG4IN,Galaxy Book4 Metal,Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i3,Yes,8 GB,LPDDR4X,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"Yes, 2 x USB Type C, 2 x USB 3.2 Type A",,,1920 x 1080 Pixel,Full HD LCD Display,"HD Audio Codec, Dolby Atmos, Embedded Stereo Speakers, Internal Digital MIC",Internal Digital MIC,,v5.2,356.6 x 229.15 x 15.4 mm,1.55 Kg,Not Available,"Yes, 1 Megapixel",QWERTY,1 Year Onsite Warranty,Onsite,Manufacturer Defect Only,Physical Damage,Up to 4.5 GHz
ASUS,"ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK521WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)",42990,74990,4.4,2367,192,"Laptop, battery, power adapter, user guide",E1504FA-LK521WS,90NB0ZR1-M00J20,E1504FA-LK521WS,Vivobook Go 15 OLED,Cool Silver,Thin and Light Laptop,Processing & Multitasking,Yes,AMD,Ryzen 5 Quad Core,Yes,8 GB,LPDDR5,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1,x USB 3.2 Gen 1 Type-A, 1,x USB 3.2 Gen 1 Type-C",,,1920 x 1080 Pixel,"FHD (1920 x 1080) OLED 16:9 aspect ratio, Glossy display, 0.2ms response time, 600nits HDR peak Brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 500, 1.07 billion Color depth, PANTONE Validated, 70% less harmful blue light, TUV Rheinland-certified, 84 % Screen-to-body ratio",Built-in Speakers,Yes,,v5.0,360.3 x 232.5 x 17.9 mm,1.63 Kg,Not Available,720p HD camera With privacy shutter,Backlit Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,2.8 GHz upto max turbo frequency at 4.3 Ghz
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7031,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,,,1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,2.8 GHz upto max turbo frequency at 4.3 Ghz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2336,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",,,1920 x 1080 Pixel,"Full HD, LED Backlit",Yes,Yes,,v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Lenovo,"Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Laptop  (15.6 Inch, Iron Grey, 1.7 Kg)",49990,90000,4.1,1347,120,"Laptop, User manual, Adapter",V15 G3 IAP,82TTA08AIN,V15 G3 IAP,Chromebook,Iron Grey,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i7,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 2.0, 1 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.2)",,,1920 X 1080 Pixel,Full HD Anti-glare Display,Yes,Yes,,v5.1,359 x 236 x 19.9 mm,1.7 Kg,Not Available,"HD 720p, with privacy shutter, fixed focus",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.7GHz
Acer,"Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) A325-45 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.50 Kg)",21990,29990,4,817,77,"Laptop, Power Adaptor, User Guide, Warranty Documents",A325-45,UN.344SI.005,A325-45,Aspire 3,Steel Grey,Thin and Light Laptop,Processing & Multitasking,No,Intel,Celeron Dual Core,Yes,8 GB,LPDDR4X,,Intel Integrated UHD,SSD,Windows 11 Home,1 x USB 3.0 ports,,,1366 x 768 Pixel,HD,Yes,Yes,,Yes,357.4 x 228 x 17.7 mm,1.50 Kg,Not Available,"UFC with T-Type HD camera, Compatible with Windows only, 720p HD video at 30 fps with Temporal Noise Reduction, Blue Glass lens",95key Acer keyboard layout with international language support including indicators of CapsLock and F3/Microphone mute,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Frequency upto 2.8 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,817,77,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",95key Acer keyboard layout with international language support including indicators of CapsLock and F3/Microphone mute,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Max Frequency upto 2.8 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4.7,(29),77,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",95key Acer keyboard layout with international language support including indicators of CapsLock and F3/Microphone mute,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Max Frequency upto 2.8 GHz
Acer,"Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Silver, 1.5 Kg)",23990,39990,4,632,67,"Laptop, Power Adaptor, User Guide, Warranty Documents",Z2-493,UN.31USI.006|UN.431SI.146,Z2-493,One 14,Silver,Thin and Light Laptop,"Everyday Use, Processing & Multitasking, Travel & Business",No,AMD,Ryzen 3 Dual Core,Yes,8 GB,DDR4,,AMD Radeon Radeon Graphics,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Type, 1 x USB 3.2 (Gen1) Type C",,,1366 x 768 Pixels,"HD, Acer ComfyView LED-backlit TFT LCD",Two built-in speakers,Built-in Dual Microphones,,v4.2,325.9 x 226.9 x 20.9 mm,1.5 Kg,Not Available,HD Webcam,Isolated Keys keyboard with touchpad with multi gesture and scrolling Function,1 Year International Travelers Warranty (ITW),Onsite,Manufacturing Defects,Physical Damage,2.60 Ghz with Max Turbo Frequency up to 3.5 Ghz
Lenovo,"Lenovo IdeaPad Slim 5 Co-Pilot PC Qualcomm Snapdragon X Plus - (16 GB/1 TB SSD/Windows 11 Home) 14Q8X9 Thin and Light Laptop  (14 Inch, Cloud Grey, 1.48 Kg, With MS Office)",88990,125890,4.5,15,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",14Q8X9,83HL0035IN,14Q8X9,IdeaPad Slim 5 Co-Pilot PC,Cloud Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Adreno,SSD,Windows 11 Home,"1 x USB-A (USB 5Gbps / USB 3.2 Gen 1), 1 x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On, 2 x USB-C (USB 10Gbps / USB 3.2 Gen 2), with USB PD 3.0 and DisplayPort 1.4",,,1920 x 1200 Pixel,"WUXGA, IPS 300nits Anti-glare, 100% sRGB",Yes,Yes,,v5.3,312 x 221 x 16.9 mm,1.48 Kg,Not Available,FHD 1080p with Privacy Shutter,"Backlit, English",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Turbo up to 3.4GHz
Acer,"Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Laptop  (11.6 inch, Steel Grey, 1.0 kg)",17990,33999,4.2,15,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",A311-45,UN.354SI.004,Aspire 3,Aspire 3,Steel Grey,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking",No,Intel,Celeron Dual Core,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x Type C Port, 3 x USB 3.2 Port",,,1366 x 768 Pixels,"WUXGA, IPS 300nits Anti-glare, 100% sRGB",Two Built-in Stereo Speakers,Yes,,v4.2,277.3 x 193.3 x 16.8 mm,1.0 kg,Not Available,1280 x 720 Resolution/720p HD Video,74-/75-/78-key Acer FineTip Keyboard,1 Year Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo up to 3.4GHz
